EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobSatisfaction,JobRole,MonthlyIncome,MaritalStatus,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole
1142,27.0,No,Travel_Rarely,Human Resources,1,3,Technical Degree,1.0,Female,1,2.0,Manager,6737.0,Divorced,2.0,No,12,3,0,5,3,4,5,0
1143,32.0,No,Travel_Rarely,Research & Development,1,4,Medical,4.0,Male,2,1.0,Manager,10403.0,Married,1.0,no,17,3,0,10,2,2,2,2
1144,44.0,Yes,Non-Travel,Sales,1,3,Technical Degree,1.0,Male,1,2.0,Sales Representative,4936.0,Single,2.0,no,13,3,0,22,5,3,1,0
1145,29.0,No,Travel_Frequently,Sales,3,3,Technical Degree,2.0,Male,4,1.0,Sales Representative,6376.0,Married,1.0,No,15,3,3,8,3,4,8,2
1146,28.0,Yes,Non-Travel,Sales,1,5,Marketing,4.0,Male,1,2.0,Sales Representative,2362.0,Single,5.0,No,15,3,1,7,1,2,0,0
1147,57.0,No,Travel_Rarely,Research & Development,2,4,Life Sciences,4.0,Female,3,3.0,Research Scientist,10670.0,Divorced,2.0,No,16,3,0,32,4,1,7,1
1148,35.0,No,Travel_Rarely,Research & Development,24,4,Marketing,1.0,Female,3,3.0,Manufacturing Director,9045.0,Single,1.0,No,12,3,0,13,2,2,0,0
1149,40.0,No,Travel_Rarely,,12,3,Medical,2.0,Male,4,2.0,Manager,6839.0,Single,4.0,No,15,4,1,15,6,2,4,0
1150,21.0,No,Travel_Frequently,Sales,3,4,Life Sciences,3.0,Female,3,4.0,Manager,5292.0,Married,2.0,No,16,3,0,0,2,2,0,0
1151,37.0,No,Travel_Rarely, Research & Development,9,3,Technical Degree,1.0,Female,2,2.0,Laboratory Technician,10280.0,Married,1.0,YES,14,3,3,16,3,1,0,0
1152,,No,Travel_Rarely,Research & Development,1,4,Technical Degree,4.0,M,2,4.0,Manufacturing Director,9016.0,Single,1.0,No,18,3,2,27,3,4,10,0
1153,24.0,No,Travel_Rarely,Research & Development,13,4,Life Sciences,3.0,Female,4,4.0,Laboratory Technician,9743.0,Divorced,3.0,No,11,3,0,1,1,4,1,0
1154,46.0,No,Travel_Rarely,sales,1,3,Other,4.0,Male,3,2.0,Sales Representative,6212.0,Married,1.0,Yes,13,3,2,23,3,2,2,2
1155,31.0,No,Travel_Rarely, Research & Development,1,3,Life Sciences,3.0,Male,2,2.0,Healthcare Representative,5034.0,Married,0.0,No,13,3,0,4,1,4,1,1
1156,37.0,No,Travel_Rarely,research & development,8,2,Technical Degree,4.0,Male,3,3.0,Research Director,6035.0,Married,1.0,No,15,3,0,14,0,3,3,1
1157,23.0,No,Non-Travel,Research & Development,4,3,Technical Degree,4.0,Male,1,1.0,Manufacturing Director,5601.0,Divorced,2.0,No,13,3,2,0,3,4,0,0
1158,42.0,No,Travel_Rarely,Research & Development,1,3,Life Sciences,4.0,Male,3,1.0,Manufacturing Director,12182.0,Single,3.0,Yes,18,3,1,21,1,2,21,0
1159,36.0,No,Travel_Rarely,Research & Development,13,3,Human Resources,2.0,Female,2,4.0,Manager,6994.0,Single,2.0,No,24,3,3,13,6,2,1,0
1160,41.0,No,Travel_Frequently,Sales,3,3,Technical Degree,2.0,Female,3,3.0,Sales Executive,9362.0,Divorced,6.0,No,14,3,1,15,5,4,15,5
1161,37.0,No,Travel_Rarely,Research & Development,17,3,Life Sciences,2.0,Male,4,3.0,Healthcare Representative,10192.0,Married,0.0,No,11,3,2,16,2,2,3,1
1162,29.0,No,Travel_Frequently,Research & Development,2,4,Life Sciences,2.0,Female,2,2.0,Healthcare Representative,,Married,3.0,No,11,3,1,9,4,4,4,4
1163,45.0,No,Travel_Rarely,Research & Development,3,1,Marketing,4.0,Female,4,4.0,Manager,4352.0,Single,2.0,No,14,3,0,25,3,1,5,5
1164,44.0,No,Travel_Frequently,Sales,14,5,Human Resources,1.0,M,4,1.0,Manager,8967.0,Single,7.0,No,16,3,0,20,4,1,3,1
1165,18.0,No,Travel_Frequently,Sales,17,3,Other,1.0,Female,4,2.0,Sales Executive,5458.0,Single,2.0,No,11,3,0,0,3,2,0,0
1166,34.0,No,Travel_Rarely,Research & Development,1,3,Technical Degree,3.0,Female,3,2.0,Research Director,4265.0,Divorced,5.0,No,11,3,1,12,3,4,0,0
1167,33.0,No,Travel_Rarely,Sales,3,5,Other,2.0,Male,1,1.0,Sales Executive,,Married,2.0,No,16,4,2,10,0,1,4,4
1168,37.0,Yes,Travel_Frequently,Sales,1,3,Technical Degree,1.0,Male,2,1.0,Sales Executive,6140.0,Married,2.0,No,14,3,1,13,3,4,3,0
1169,40.0,No,Travel_Rarely,Research & Development,9,4,Medical,4.0,Female,4,2.0,Manufacturing Director,9845.0,Divorced,2.0,Yes,22,3,2,17,1,4,11,3
1170,30.0,No,Travel_Rarely,Sales,1,2,Other,1.0,Male,1,3.0,Manager,4074.0,Single,3.0,No,15,3,0,8,1,3,2,0
1171,48.0,No,Travel_Rarely,Research & Development,3,3,Other,1.0,Male,4,1.0,Research Director,9318.0,Divorced,3.0,Yes,23,3,2,24,1,3,5,0
1172,37.0,No,Travel_Rarely,Sales,29,3,Marketing,1.0,Female,4,3.0,Manager,10742.0,Single,3.0,No,17,4,1,15,3,4,12,1
1173,31.0,No,Travel_Rarely,Research & Development,1,3,Technical Degree,3.0,Female,3,3.0,Manager,7446.0,Single,3.0,No,12,3,0,8,2,3,8,0
1174,23.0,No,Non-Travel,Research & Development,7,3,Other,4.0,Female,3,1.0,Manufacturing Director,7001.0,Divorced,2.0,No,12,3,3,3,3,4,0,0
1175,58.0,No,Travel_Rarely,Sales,1,3,Medical,1.0,Male,3,2.0,Manager,12944.0,Married,2.0,Yes,14,3,0,38,2,3,28,0
1176,37.0,No,Non-Travel,Sales,28,5,Technical Degree,2.0,Female,4,1.0,Manager,8590.0,Divorced,1.0,No,11,3,2,12,2,3,2,1
1177,38.0,No,Travel_Rarely,research & development,9,4,Medical,2.0,Male,2,2.0,Research Director,7010.0,Divorced,4.0,No,17,3,2,17,3,2,3,2
1178,32.0,Yes,Travel_Rarely,Research & Development,16,1,Medical,3.0,Female,4,3.0,Research Director,7760.0,Single,6.0,Yes,15,3,1,9,4,4,4,1
1179,30.0,No,Travel_Rarely,Research & Development,1,4,Other,4.0,Female,3,3.0,Laboratory Technician,6457.0,Married,1.0,No,14,3,1,7,1,3,3,3
1180,39.0,No,Non-Travel,Research & Development,5,2,Human Resources,,Male,2,4.0,Research Scientist,11156.0,Married,4.0,No,12,3,0,17,1,3,17,1
1181,40.0,No,Travel_Rarely,Research & Development,1,4,Medical,2.0,Female,1,2.0,Research Scientist,6740.0,Single,3.0,No,16,4,0,13,2,4,4,2
1182,43.0,No,Travel_Rarely,Research & Development,2,3,Other,1.0,Male,2,1.0,Manager,7297.0,Married,2.0,No,12,3,0,21,2,4,2,2
1183,34.0,No,Travel_Rarely,Sales,15,2,Human Resources,3.0,Female,4,3.0,Sales Representative,6268.0,Married,,No,17,4,2,12,2,3,0,0
1184,34.0,No,Travel_Rarely,Human Resources,13,2,Technical Degree,2.0,Male,1,2.0,Manager,8511.0,Single,2.0,No,17,3,2,12,2,2,2,2
1185,58.0,No,Travel_Frequently,Research & Development,1,3,Marketing,3.0,Female,4,4.0,Laboratory Technician,7094.0,Married,2.0,Yes,11,3,0,39,1,3,3,0
1186,53.0,Yes,Non-Travel,Research & Development,6,3,Life Sciences,2.0,Female,1,1.0,Healthcare Representative,7254.0,Married,6.0,No,16,4,0,32,4,4,0,0
1187,26.0,No,Travel_Frequently,Sales,19,4,Technical Degree,3.0,Female,3,3.0,Sales Representative,9341.0,Married,2.0,No,11,3,0,7,2,4,4,2
1188,33.0,No,Travel_Rarely,Research & Development,13,2,Human Resources,4.0,Male,4,2.0,Research Director,7770.0,Divorced,1.0,No,16,3,2,10,2,4,6,1
1189,25.0,No,Travel_Rarely,Research & Development,1,1,Human Resources,2.0,Male,1,2.0,Research Scientist,6582.0,Married,1.0,No,11,3,2,4,0,1,4,1
1190,36.0,No,Non-Travel,Sales,7,2,Other,4.0,F,3,2.0,Sales Executive,6222.0,Married,2.0,No,11,3,1,7,2,3,1,1
1191,49.0,No,Travel_Rarely,Sales,11,2,Marketing,3.0,Male,4,3.0,Sales Representative,8017.0,Married,2.0,Yes,18,3,0,29,3,1,5,0
1192,27.0,No,Travel_Rarely,Sales,3,3,Marketing,1.0,Male,1,1.0,Sales Representative,8167.0,Married,2.0,No,16,3,2,4,2,3,4,0
1193,52.0,No,Travel_Rarely,SALES,6,3,Other,3.0,Female,3,3.0,Sales Executive,,Married,1.0,No,15,3,2,26,5,2,4,0
1194,48.0,No,Travel_Rarely,Research & Development,14,3,Life Sciences,2.0,Male,1,2.0,Manufacturing Director,6252.0,Married,4.0,No,15,3,0,26,5,3,2,0
1195,41.0,No,Travel_Frequently,Sales,9,3,Marketing,1.0,Male,1,4.0,Sales Executive,8739.0,Single,2.0,No,13,3,1,18,1,1,1,0
1196,36.0,No,Travel_Rarely,Research & Development,1,4,Other,4.0,MALE,1,4.0,Manager,-9204.0,Single,3.0,No,15,3,3,11,2,4,0,0
1197,29.0,No,Travel_Rarely,Research & Development,12,4,Other,3.0,Male,1,2.0,Research Director,7551.0,Married,4.0,Yes,11,3,2,9,6,2,7,3
1198,41.0,Yes,Travel_Rarely,Research & Development,6,3,Technical Degree,3.0,Female,3,2.0,Research Director,7143.0,Divorced,1.0,Yes,12,3,1,15,1,2,0,0
1199,28.0,No,Non-Travel,Research & Development,5,5,Medical,3.0,Female,1,4.0,Healthcare Representative,8157.0,Divorced,3.0,No,25,3,1,5,3,3,5,3
1200,42.0,No,Non-Travel,,6,2,Marketing,4.0,Male,2,4.0,Laboratory Technician,8589.0,Single,1.0,No,15,3,2,20,3,2,0,0
1201,48.0,No,Travel_Rarely,Sales,18,2,Other,4.0,Male,1,2.0,Sales Representative,9003.0,Single,4.0,No,14,3,0,26,3,4,8,0
1202,19.0,No,Travel_Rarely,Sales,7,3,Technical Degree,4.0,female,4,2.0,Manager,8508.0,Single,4.0,Yes,16,3,0,0,1,4,0,0
1203,31.0,No,Travel_Rarely,Sales,4,2,Life Sciences,3.0,Female,1,3.0,Sales Executive,8816.0,Single,1.0,No,18,3,0,7,5,4,3,3
1204,33.0,No,Travel_Rarely,Research & Development,9,4,Technical Degree,1.0,Male,3,2.0,Laboratory Technician,7651.0,Single,3.0,Yes,13,3,2,9,1,4,1,1
1205,43.0,No,Non-Travel,Research & Development,2,4,Medical,2.0,Male,1,4.0,Research Director,9288.0,Divorced,1.0,No,15,4,1,20,1,1,10,0
1206,18.0,No,Travel_Rarely,Human Resources,3,3,Technical Degree,3.0,Female,1,1.0,Manager,5745.0,Married,2.0,No,13,3,1,0,0,2,0,0
1207,31.0,No,Travel_Rarely,Research & Development,4,3,Marketing,2.0,Female,3,3.0,Healthcare Representative,9076.0,Married,3.0,No,11,3,2,8,1,1,1,1
1208,25.0,No,Travel_Rarely,Sales,6,3,Medical,2.0,F,1,4.0,Sales Representative,7609.0,Married,0.0,No,24,3,1,3,2,3,3,0
1209,31.0,No,Travel_Rarely,Sales,6,4,Other,1.0,Female,3,3.0,Manager,8931.0,Married,4.0,No,25,3,0,6,1,1,6,4
1210,38.0,Yes,Travel_Rarely,Research & Development,1,3,Other,2.0,Male,1,2.0,Manager,6783.0,Divorced,4.0,Yes,13,4,0,19,2,2,0,0
1211,45.0,No,Travel_Rarely,Sales,1,5,Technical Degree,1.0,Female,2,4.0,Sales Representative,9303.0,Married,3.0,Yes,19,3,0,25,3,4,2,1
1212,43.0,No,Travel_Frequently,Research & Development,11,4,Technical Degree,3.0,Female,2,3.0,Laboratory Technician,9184.0,Single,2.0,No,13,3,0,21,3,2,1,1
1213,35.0,No,Travel_Rarely, Research & Development,6,2,Other,4.0,Female,4,4.0,Healthcare Representative,4877.0,Married,1.0,No,11,3,2,14,5,4,0,0
1214,45.0,No,Travel_Rarely,Research & Development,16,3,Human Resources,2.0,Female,2,3.0,Research Scientist,8789.0,Single,2.0,No,11,3,1,24,1,2,0,0
1215,44.0,No,Travel_Frequently,Sales,6,3,Medical,4.0,Female,4,4.0,Sales Representative,8120.0,Divorced,5.0,No,11,3,0,18,5,4, 4 ,4
1216,34.0,No,Travel_Rarely,Sales ,1,3,Technical Degree,1.0,Male,4,4.0,Sales Representative,7133.0,Divorced,2.0,No,11,3,0,11,2,1,8,3
1217,40.0,No,Non-Travel,Research & Development,9,5,Other,2.0,M,2,4.0,Laboratory Technician,8731.0,Divorced,3.0,No,18,4,1,19,1,3,5,3
1218,30.0,No,Travel_Rarely,SALES,2,2,Medical,4.0,Female,1,4.0,Manager,9150.0,Divorced,3.0,No,15,3,3,10,3,2,9,4
1219,31.0,No,Travel_Rarely,Research & Development,5,4,Human Resources,2.0,Female,1,1.0,Research Scientist,7957.0,Divorced,4.0,No,17,3,0,12,3,3,9,1
1220,39.0,No,Travel_Rarely,Research & Development,1,4,Other,3.0,Male,4,1.0,Research Scientist,5799.0,Married,4.0,No,11,4,3,16,2,1,3,0
1221,24.0,No,Travel_Rarely,Research & Development,1,4,Medical,3.0,Female,2,2.0,Manufacturing Director,7771.0,Single,1.0,No,19,3,0,0,3,4,0,0
1222,31.0,No,Travel_Rarely,sales,1,4,Life Sciences,4.0,Male,1,1.0,Sales Executive,6421.0,Married,3.0,No,14,3,1,6,3,1,2,0
1223,37.0,No,Travel_Rarely,Sales,5,3,Other,4.0,Female,2,4.0,Manager,5598.0,Married,1.0,No,18,3,0,16,3,2,2,0
1224,24.0,No,Travel_Rarely,Sales,1,3,Medical,4.0,Female,2,1.0,Sales Executive,6291.0,Married,1.0,No,11,3,1,3,2,3,0,0
1225,60.0,Yes,Travel_Rarely,Sales,5,3,Marketing,3.0,Female,1,1.0,Sales Representative,6413.0,Single,1.0,Yes,18,4,0,41,2,2,0,0
1226,29.0,No,Travel_Rarely,Sales,5,3,Human Resources,2.0,Male,2,1.0,Manager,7476.0,Divorced,4.0,No,14,3,2,11,2,2,0,0
1227,47.0,Yes,Travel_Rarely,Research & Development,1,3,Marketing,2.0,Male,1,1.0,Manager,5822.0,Married,4.0,No,11,3,1,23,5,1,1,1
1228,25.0,No,Travel_Rarely,Sales,1,2,Human Resources,3.0,Female,3,1.0,Sales Representative,6417.0,Divorced,1.0,No,14,3,0,5,2,3,0,0
1229,28.0,No,Travel_Frequently,Sales,3,3,Human Resources,2.0,Female,4,2.0,Manager,7139.0,Single,0.0,Yes,16,3,1,3,5,3,3,2
1230,20.0,No,Travel_Rarely,Sales,28,1,Life Sciences,1.0,Female,1,3.0,Sales Representative,5395.0,Divorced,5.0,No,13,3,2,0,1,4,0,0
1231,49.0,No,Travel_Rarely,,1,5,Medical,1.0,Male,3,2.0,Manager,6491.0,Divorced,1.0,No,12,4,1,24,5,2,1,1
1232,42.0,No,Non-Travel,sales,5,3,Life Sciences,4.0,Female,1,3.0,Sales Executive,6759.0,Married,4.0,No,11,3,2,20,4,3,5,1
1233,30.0,No,Travel_Rarely,Research & Development,5,3,Technical Degree,3.0,Female,1,3.0,Research Director,4578.0,Single,3.0,No,14,3,1,9,2,4,0,0
1234,29.0,No,Travel_Frequently,Research & Development,3,2,Other,3.0,Female,2,3.0,Healthcare Representative,8742.0,Divorced,2.0,No,16,3,0,8,1,1,7,0
1235,26.0,No,Travel_Rarely,Sales,1,1,Human Resources,1.0,Female,3,3.0,Sales Executive,6535.0,Married,4.0,No,22,3,0,5,5,4,4,1
1236,49.0,No,Travel_Rarely,SALES,1,3,Other,4.0,Male,3,1.0,Sales Executive,5214.0,Married,2.0,No,11,3,2,27,1,3,1,1
1237,44.0,No,Travel_Rarely,Research & Development,15,4,Marketing,1.0,Female,2,2.0,Research Director,10762.0,Divorced,1.0,No,11,3,2,20,0,3, 6 ,2
1238,36.0,No,Travel_Rarely,Research & Development,1,5,Marketing,3.0,Female,4,2.0,Research Director,4611.0,Married,2.0,Yes,15,3,0,15,3,2,0,0
1239,45.0,No,Travel_Rarely,Research & Development,12,4,Life Sciences,1.0,Male,3,4.0,Manager,8679.0,Single,3.0,No,13,3,0,23,3,4,5,0
1240,28.0,No,Travel_Rarely,Research & Development,1,2,Technical Degree,3.0,female,3,1.0,Research Director,,Married,2.0,No,23,3,3,5,5,3,5,1
1241,38.0,No,Travel_Frequently,Research & Development,6,3,Other,2.0,M,1,2.0,Laboratory Technician,12849.0,Single,4.0,No,19,3,0,16,1,4,16,0
1242,33.0,No,Travel_Rarely,Research & Development,11,3,Medical,1.0,Male,4,1.0,Laboratory Technician,7241.0,Single,2.0,Yes,11,4,3,9,0,3,1,0
1243,36.0,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1.0,Female,2,4.0,Research Scientist,10991.0,Divorced,2.0,No,11,3,1,11,3,4,1,0
1244,29.0,No,Travel_Frequently,Research & Development,1,2,Human Resources,3.0,Female,2,2.0,Healthcare Representative,8526.0,Married,0.0,No,19,4,1,5,2,1,5,0
1245,47.0,No,Travel_Rarely,Research & Development,8,3,Other,1.0,Female,3,2.0,Research Director,9383.0,Married,2.0,No,14,3,1,24,3,3,6,2
1246,48.0,No,Travel_Frequently,Sales,6,3,Technical Degree,2.0,Female,1,3.0,Sales Representative,6090.0,Married,1.0,No,14,3,0,29,0,3,1,1
1247,31.0,No,Travel_Rarely,Research & Development,12,2,Human Resources,2.0,Male,4,,Laboratory Technician,6796.0,Married,1.0,No,15,3,1,7,3,1,7,1
1248,41.0,No,Travel_Rarely,Research & Development,16,3,Technical Degree,2.0,Female,4,2.0,Manager,6746.0,Divorced,2.0,No,25,3,0,16,5,4,1,1
1249,43.0,No,Travel_Rarely,Research & Development,7,3,Technical Degree,1.0,Male,4,1.0,Research Director,9978.0,Single,1.0,No,12,4,1,19,3,1,4,2
1250,43.0,Yes,Travel_Frequently,Research & Development,6,3,Medical,4.0,Female,2,3.0,Manufacturing Director,7162.0,Married,3.0,no,13,3,1,20,2,2,6,0
1251,38.0,Yes,Travel_Rarely,Research & Development,4,3,Life Sciences,1.0,Female,1,3.0,Research Director,5897.0,Single,5.0,No,12,3,0,15,3,1,4,2
1252,47.0,Yes,Travel_Rarely,SALES,3,3,Life Sciences,2.0,Female,3,2.0,Sales Executive,7166.0,Divorced,5.0,Yes,17,3,0,26,4,1,4,1
1253,37.0,Yes,Travel_Frequently,Research & Development,7,2,Human Resources,2.0,Male,1,1.0,Research Director,4750.0,Divorced,3.0,No,13,3,0,13,1,2,0,0
1254,22.0,No,Travel_Rarely,Research & Development,3,3,Other,1.0,Male,1,3.0,Research Director,7849.0,Divorced,2.0,Yes,17,4,2,0,3,4,0,0
1255,34.0,No,Travel_Rarely,Sales,11,3,Medical,1.0,Male,3,3.0,Sales Representative,6462.0,Married,3.0,No,12,3,1,11,3,2,10,0
1256,60.0,Yes,Travel_Rarely,R&D,6,1,Life Sciences,2.0,Male,1,2.0,Research Scientist,4471.0,Single,2.0,No,11,3,2,38,2,4,0,0
1257,46.0,No,Travel_Rarely,Sales,7,3,Life Sciences,4.0,Female,1,1.0,Sales Executive,8249.0,Married,1.0,No,11,4,2,20,2,3, 6 ,1
1258,33.0,No,Travel_Rarely,SALES,11,2,Human Resources,2.0,Male,4,4.0,Manager,5902.0,Single,2.0,No,13,3,0,9,1,1,0,0
1259,45.0,No,Travel_Rarely,Research & Development,14,3,Life Sciences,4.0,FEMALE,3,1.0,Healthcare Representative,8738.0,Divorced,1.0,Yes,12,3,0,24,3,1,2,2
1260,40.0,No,Travel_Rarely,Research & Development,1,3,Technical Degree,3.0,Male,3,2.0,Manager,6446.0,Married,2.0,No,15,4,2,17,4,4,0,0
1261,27.0,No,Travel_Rarely,Sales,8,4,Life Sciences,1.0,Male,1,4.0,Manager,7953.0,Married,2.0,No,11,3,2,5,1,3,3,1
1262,41.0,No,Travel_Frequently,Research & Development,1,4,Life Sciences,1.0,Male,3,3.0,Research Scientist,7462.0,Married,2.0,No,25,3,1,20,5,1,8,8
1263,38.0,No,Travel_Frequently,Research & Development,3,4,Human Resources,3.0,Male,1,4.0,Research Director,5980.0,Divorced,4.0,No,17,4,2,14,1,1,0,0
1264,42.0,No,Travel_Rarely,Sales,9,3,Life Sciences,2.0,Female,4,1.0,Sales Representative,9668.0,Single,3.0,No,16,3,1,21,2,1,0,0
1265,35.0,No,Travel_Rarely,Sales,2,3,Marketing,4.0,Female,4,3.0,Sales Executive,7295.0,Married,1.0,No,13,3,1,10,4,4,2,1
1266,41.0,No,Travel_Frequently,Sales,1,3,Medical,3.0,Female,3,3.0,Manager,4549.0,Single,2.0,No,14,3,1,20,2,3,0,0
1267,41.0,No,Travel_Rarely,Sales,14,5,Life Sciences,,Female,3,1.0,Sales Representative,5694.0,Divorced,4.0,No,15,4,0,19,3,3,0,0
1268,42.0,No,Travel_Rarely,Research & Development,18,5,Life Sciences,4.0,Male,4,3.0,Manager,10156.0,Married,5.0,Yes,24,3,1,24,2,3,6,1
1269,42.0,No,Travel_Rarely,Research & Development,7,4,Medical,2.0,Female,2,2.0,Research Director,5940.0,Divorced,4.0,No,18,3,1,16,5,4,2,0
1270,37.0,No,Travel_Rarely,Research & Development,3,1,Other,4.0,Male,3,3.0,Research Director,5258.0,Married,0.0,No,16,3,1,17,2,1,2,2
1271,33.0,No,Travel_Rarely,Research & Development,1,3,Marketing,4.0,Female,1,4.0,Laboratory Technician,8121.0,Married,2.0,No,11,3,1,11,3,4,3,3
1272,37.0,No,Travel_Rarely,Sales,1,3,Human Resources,3.0,Female,4,4.0,Sales Executive,6418.0,Divorced,2.0,No,19,3,1,18,5,3,1,0
1273,32.0,No,Travel_Rarely,Research & Development,1,5,Human Resources,2.0,Female,3,2.0,Manager,10847.0,Married,1.0,No,11,3,1,13,3,4,13,0
1274,45.0,No,Travel_Rarely,Human Resources,13,1,Life Sciences,1.0,Female,3,3.0,Manager,3224.0,Divorced,5.0,Yes,11,3,1,23,4,2,3,0
1275,41.0,No,Travel_Rarely,human resources,1,4,Human Resources,4.0,Female,1,2.0,Manager,4378.0,Married,3.0,No,11,4,0,19,2,4,1,1
1276,35.0,No,Travel_Rarely,Human Resources,9,1,Technical Degree,2.0,Male,1,4.0,Manager,5988.0,Married,0.0,Yes,21,4,0,12,3,4,2,0
1277,38.0,No,Non-Travel,Research & Development,3,5,Human Resources,1.0,Male,2,1.0,Manager,8503.0,Single,2.0,No,17,3,0,17,6,3,5,2
1278,49.0,No,Non-Travel,Research & Development,1,3,Marketing,1.0,Male,2,2.0,Research Director,9915.0,Married,,No,19,3,0,28,3,2,0,0
1279,37.0,No,Travel_Rarely,Research & Development,2,2,Life Sciences,3.0,Female,1,4.0,Manager,6574.0,Married,2.0,No,20,3,0,14,1,3,1,1
1280,40.0,No,Travel_Rarely,Sales,1,2,Technical Degree,3.0,Male,2,2.0,Manager,4245.0,Married,3.0,No,14,3,0,17,2,3,5,1
1281,35.0,No,Travel_Rarely,Sales,13,1,Medical,3.0,Female,3,4.0,Sales Executive,5402.0,Married,3.0,No,18,3,1,12,1,4,6,2
1282,29.0,Yes,Travel_Rarely,Sales,2,2,Medical,2.0,Female,1,1.0,Sales Representative,6069.0,Married,4.0,No,20,3,0,5,1,2,0,0
1283,24.0,No,Travel_Rarely,Research & Development,19,1,Life Sciences,4.0,Female,1,3.0,Laboratory Technician,9055.0,Divorced,2.0,No,11,3,1,1,1,2,1,1
1284,46.0,No,Travel_Rarely,Research & Development,14,2,Marketing,2.0,Female,4,4.0,Laboratory Technician,11044.0,Divorced,2.0,No,14,3,2,22,4,4,14,0
1285,26.0,No,Travel_Frequently,Research & Development,7,1,Marketing,1.0,Female,3,4.0,Manager,3846.0,Single,4.0,No,13,3,0,1,2,4,0,0
1286,46.0,No,Travel_Rarely,,2,2,Marketing,2.0,Male,4,3.0,Research Director,,Married,4.0,No,11,3,0,23,4,1,2,2
1287,34.0,No,Travel_Rarely,Sales,3,3,Other,3.0,Male,4,3.0,Manager,7802.0,Divorced,0.0,Yes,18,3,0,14,0,4,3,0
1288,42.0,No,Travel_Rarely,Research & Development,10,2,Technical Degree,3.0,Female,2,3.0,Research Director,6466.0,Married,2.0,Yes,16,4,3,16,4,2,1,1
1289,47.0,No,Travel_Frequently,Research & Development,5,3,Life Sciences,4.0,Female,1,1.0,Laboratory Technician,8359.0,Divorced,3.0,No,24,4,2,25,3,4,0,0
1290,29.0,No,Travel_Rarely,Research & Development,17,3,Marketing,3.0,Male,3,3.0,Research Scientist,8113.0,Married,5.0,No,12,3,1,7,4,4,1,1
1291,37.0,Yes,Travel_Rarely,Research & Development,3,3,Technical Degree,2.0,Female,4,4.0,Research Director,4912.0,Single,4.0,No,16,3,1,13,3,3,0,0
1292,45.0,No,Travel_Rarely,Research & Development,1,4,Marketing,3.0,Male,3,1.0,Healthcare Representative,6564.0,Single,3.0,No,14,3,2,22,3,4,3,0
1293,32.0,No,Travel_Rarely,Research & Development,2,3,Technical Degree,3.0,Female,1,4.0,Manager,5318.0,Divorced,2.0,No,22,3,0,8,1,4,2,2
1294,41.0,No,Travel_Rarely,Sales,3,4,Other,3.0,Female,3,3.0,Sales Executive,5735.0,Married,5.0,YES,15,3,1,21,2,4,1,0
1295,26.0,No,Travel_Frequently,R&D,1,2,Medical,1.0,Female,1,1.0,Healthcare Representative,6745.0,Single,0.0,No,24,3,2,3,4,3,0,0
1296,25.0,No,Travel_Frequently,Research & Development,3,3,Marketing,1.0,Female,2,1.0,Laboratory Technician,6464.0,Single,4.0,No,14,3,0,4,0,4,4,1
1297,22.0,No,Travel_Rarely,Sales,8,1,Technical Degree,3.0,Female,2,4.0,Manager,6050.0,Married,0.0,Yes,17,3,1,0,3,4,0,0
1298,39.0,No,Travel_Rarely,Research & Development,28,4,Human Resources,4.0,MALE,3,4.0,Healthcare Representative,8336.0,Single,2.0,Yes,12,3,0,19,3,1, 15 ,6
1299,27.0,No,Travel_Rarely,Research & Development,6,4,Life Sciences,2.0,Male,2,3.0,Manufacturing Director,7369.0,Married,5.0,No,23,3,0,5,2,4,0,0
1300,40.0,No,Travel_Rarely,Research & Development,9,3,Technical Degree,2.0,Female,3,4.0,Research Scientist,9346.0,Married,5.0,No,13,3,0,18,5,1,8,0
1301,43.0,Yes,Travel_Rarely,Research & Development,1,2,Life Sciences,1.0,Male,4,4.0,Research Director,6037.0,Single,4.0,Yes,18,3,0,19,4,1,4,0
1302,28.0,No,Travel_Rarely,Sales,29,5,Medical,2.0,Male,4,4.0,Sales Executive,10463.0,Single,3.0,No,21,3,1,7,4,4,5,1
1303,32.0,No,Travel_Rarely,Research & Development,8,3,Medical,2.0,Female,3,4.0,Research Scientist,5979.0,Single,3.0,No,16,3,0,8,2,4,5,0
1304,45.0,No,Travel_Rarely,Research & Development,1,3,Life Sciences,3.0,Female,1,2.0,Manufacturing Director,5915.0,Married,2.0,N,17,3,3,26,5,4,1,1
1305,44.0,No,Travel_Frequently,Sales,29,2,Technical Degree,3.0,Male,3,4.0,Sales Executive,9599.0,Single,3.0,No,20,3,1,19,3,3,8,1
1306,29.0,No,Travel_Rarely,Research & Development,13,5,Medical,3.0,Female,2,4.0,Manager,7740.0,Single,3.0,No,11,3,1,7,1,2,2,1
1307,34.0,No,Travel_Rarely,research & development,15,4,Other,1.0,Male,4,1.0,Manufacturing Director,11731.0,Divorced,3.0,No,12,3,2,10,4,3,5,3
1308,45.0,No,Travel_Rarely,Research & Development,13,4,Life Sciences,2.0,M,4,2.0,Laboratory Technician,8067.0,Single,3.0,No,21,3,1,21,3,2,1,1
